frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
363, 0, 7.240, 0.88, 1, -76.4, -133.8, 956.4, 0.628, 0.218, -0.282, 1.55, 0.37, 3.01, 0.00, 0.00, 0.00, 0.16, 0.57, 0.00, 0.34, 0.09, 0.02, 0.03, 0.00, 0.37, 0.41, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
364, 0, 7.260, 0.88, 1, -76.8, -134.0, 956.4, 0.634, 0.208, -0.275, 1.67, 0.42, 3.01, 0.00, 0.00, 0.00, 0.12, 0.66, 0.00, 0.32, 0.09, 0.02, 0.00, 0.00, 0.22, 0.38, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
365, 0, 7.280, 0.88, 1, -77.6, -134.4, 956.1, 0.645, 0.204, -0.267, 1.69, 0.63, 3.09, 0.00, 0.00, 0.00, 0.22, 0.79, 0.00, 0.37, 0.06, 0.00, 0.00, 0.00, 0.09, 0.30, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
366, 0, 7.300, 0.88, 1, -77.4, -134.2, 951.0, 0.650, 0.186, -0.254, 1.76, 0.74, 3.15, 0.06, 0.00, 0.00, 0.29, 0.92, 0.00, 0.42, 0.14, 0.00, 0.03, 0.00, 0.01, 0.32, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
367, 0, 7.320, 0.88, 1, -78.3, -135.0, 953.8, 0.635, 0.185, -0.253, 1.84, 0.87, 3.13, 0.10, 0.00, 0.00, 0.34, 0.97, 0.00, 0.35, 0.25, 0.00, 0.03, 0.00, 0.03, 0.36, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
368, 0, 7.340, 0.88, 1, -78.8, -134.9, 948.8, 0.619, 0.168, -0.238, 1.88, 0.79, 3.00, 0.10, 0.00, 0.00, 0.30, 0.93, 0.00, 0.17, 0.36, 0.00, 0.03, 0.00, 0.13, 0.28, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
369, 0, 7.360, 0.88, 1, -80.4, -136.3, 953.3, 0.601, 0.176, -0.237, 1.80, 0.60, 2.91, 0.11, 0.00, 0.00, 0.31, 0.94, 0.00, 0.06, 0.51, 0.00, 0.00, 0.00, 0.12, 0.27, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
370, 0, 7.380, 0.88, 1, -82.0, -137.0, 952.9, 0.591, 0.180, -0.235, 1.64, 0.34, 2.88, 0.07, 0.00, 0.00, 0.36, 0.98, 0.00, 0.22, 0.58, 0.02, 0.00, 0.00, 0.13, 0.18, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
371, 0, 7.400, 0.88, 1, -84.7, -138.1, 960.2, 0.590, 0.198, -0.241, 1.60, 0.31, 2.97, 0.07, 0.00, 0.00, 0.54, 1.06, 0.00, 0.49, 0.59, 0.02, 0.00, 0.00, 0.04, 0.18, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
372, 0, 7.420, 0.98, 1, -86.4, -137.6, 958.5, 0.606, 0.193, -0.240, 1.60, 0.21, 3.08, 0.00, 0.00, 0.00, 0.70, 1.09, 0.00, 0.72, 0.60, 0.02, 0.00, 0.00, 0.04, 0.10, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
373, 0, 7.440, 0.98, 1, -88.5, -137.8, 962.7, 0.613, 0.191, -0.245, 1.63, 0.20, 3.09, 0.05, 0.00, 0.00, 0.76, 1.11, 0.00, 0.83, 0.61, 0.00, 0.00, 0.00, 0.06, 0.11, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
374, 0, 7.460, 0.88, 1, -90.0, -137.7, 962.6, 0.588, 0.179, -0.243, 1.50, 0.00, 2.94, 0.05, 0.00, 0.00, 0.69, 1.08, 0.00, 0.82, 0.55, 0.00, 0.00, 0.00, 0.06, 0.06, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
375, 0, 7.480, 0.88, 1, -91.4, -136.8, 960.8, 0.598, 0.179, -0.245, 1.50, 0.00, 2.86, 0.10, 0.00, 0.00, 0.55, 1.07, 0.00, 0.70, 0.37, 0.06, 0.00, 0.00, 0.06, 0.04, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
376, 0, 7.500, 0.88, 1, -92.4, -135.4, 956.2, 0.607, 0.175, -0.248, 1.55, 0.03, 2.88, 0.21, 0.00, 0.00, 0.46, 1.02, 0.00, 0.61, 0.19, 0.14, 0.00, 0.00, 0.00, 0.01, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
377, 0, 7.520, 0.88, 1, -94.1, -134.4, 954.7, 0.613, 0.176, -0.257, 1.71, 0.20, 2.87, 0.32, 0.00, 0.00, 0.40, 0.95, 0.00, 0.47, 0.08, 0.19, 0.00, 0.00, 0.00, 0.06, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
378, 0, 7.540, 0.88, 1, -95.5, -133.1, 952.4, 0.630, 0.169, -0.262, 1.75, 0.33, 2.90, 0.27, 0.00, 0.00, 0.36, 0.95, 0.00, 0.38, 0.02, 0.13, 0.00, 0.00, 0.00, 0.09, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
379, 0, 7.560, 0.88, 1, -97.6, -132.3, 952.0, 0.646, 0.172, -0.265, 1.88, 0.51, 2.96, 0.11, 0.00, 0.00, 0.27, 1.00, 0.00, 0.24, 0.00, 0.07, 0.00, 0.00, 0.00, 0.17, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
380, 0, 7.580, 0.88, 1, -99.4, -131.1, 950.9, 0.643, 0.157, -0.263, 1.96, 0.46, 3.06, 0.00, 0.00, 0.00, 0.20, 0.99, 0.00, 0.12, 0.00, 0.11, 0.00, 0.00, 0.00, 0.12, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
381, 0, 7.600, 0.88, 1, -102.2, -130.8, 961.6, 0.649, 0.165, -0.271, 2.17, 0.43, 3.02, 0.00, 0.00, 0.00, 0.15, 0.93, 0.00, 0.07, 0.00, 0.32, 0.00, 0.00, 0.00, 0.09, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
382, 0, 7.620, 0.88, 1, -103.9, -128.6, 960.0, 0.656, 0.153, -0.278, 2.35, 0.35, 3.00, 0.00, 0.00, 0.00, 0.19, 0.90, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.12, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
383, 0, 7.640, 0.88, 1, -105.9, -126.8, 963.5, 0.689, 0.161, -0.294, 2.48, 0.38, 3.09, 0.00, 0.00, 0.00, 0.21, 0.98, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 0.12, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
384, 0, 7.660, 0.88, 1, -107.4, -125.1, 966.5, 0.701, 0.158, -0.300, 2.54, 0.48, 3.21, 0.00, 0.00, 0.00, 0.25, 0.94, 0.00, 0.00, 0.00, 0.55, 0.00, 0.00, 0.00, 0.13, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
385, 0, 7.680, 0.88, 1, -108.4, -122.9, 962.3, 0.721, 0.157, -0.304, 2.44, 0.59, 3.19, 0.00, 0.00, 0.00, 0.28, 0.88, 0.00, 0.00, 0.00, 0.55, 0.00, 0.00, 0.00, 0.09, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
386, 0, 7.700, 0.88, 1, -109.4, -121.1, 957.8, 0.728, 0.157, -0.311, 2.36, 0.62, 3.12, 0.00, 0.00, 0.00, 0.35, 0.84, 0.00, 0.00, 0.00, 0.65, 0.00, 0.00, 0.00, 0.27, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
387, 0, 7.720, 0.88, 1, -111.2, -120.5, 957.5, 0.737, 0.163, -0.318, 2.20, 0.55, 3.10, 0.00, 0.00, 0.00, 0.36, 0.85, 0.00, 0.00, 0.00, 0.66, 0.00, 0.00, 0.00, 0.46, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
388, 0, 7.740, 0.88, 1, -113.4, -120.6, 959.3, 0.726, 0.156, -0.314, 2.12, 0.42, 3.15, 0.00, 0.00, 0.00, 0.37, 0.88, 0.00, 0.00, 0.00, 0.59, 0.00, 0.00, 0.00, 0.58, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
389, 0, 7.760, 0.88, 1, -115.2, -120.7, 958.1, 0.725, 0.159, -0.316, 2.16, 0.42, 3.20, 0.00, 0.00, 0.00, 0.37, 0.90, 0.00, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.64, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
390, 0, 7.780, 0.88, 1, -117.1, -121.7, 960.1, 0.713, 0.149, -0.312, 2.15, 0.45, 3.05, 0.07, 0.00, 0.00, 0.41, 1.05, 0.01, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.65, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
391, 0, 7.800, 0.88, 1, -117.8, -122.3, 955.7, 0.703, 0.150, -0.304, 2.03, 0.33, 2.97, 0.12, 0.00, 0.00, 0.38, 1.21, 0.01, 0.04, 0.00, 0.42, 0.01, 0.00, 0.00, 0.66, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
392, 0, 7.820, 0.88, 1, -118.9, -123.8, 956.1, 0.675, 0.158, -0.299, 1.75, 0.16, 2.88, 0.15, 0.00, 0.00, 0.33, 1.33, 0.01, 0.17, 0.00, 0.36, 0.04, 0.00, 0.00, 0.59, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
393, 0, 7.840, 0.88, 1, -119.7, -125.7, 957.2, 0.661, 0.161, -0.296, 1.50, 0.01, 2.98, 0.29, 0.00, 0.00, 0.33, 1.29, 0.00, 0.22, 0.00, 0.21, 0.04, 0.00, 0.00, 0.47, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
394, 0, 7.860, 0.88, 1, -119.9, -127.2, 956.7, 0.646, 0.159, -0.292, 1.31, 0.00, 3.02, 0.44, 0.00, 0.00, 0.38, 1.26, 0.00, 0.22, 0.00, 0.21, 0.03, 0.00, 0.00, 0.62, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
395, 0, 7.880, 0.88, 1, -119.9, -128.8, 954.5, 0.636, 0.156, -0.284, 1.20, 0.00, 2.98, 0.62, 0.00, 0.00, 0.39, 1.18, 0.00, 0.12, 0.00, 0.26, 0.00, 0.06, 0.00, 0.80, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
396, 0, 7.900, 0.88, 1, -119.6, -129.6, 948.2, 0.612, 0.138, -0.272, 1.24, 0.06, 2.83, 0.59, 0.00, 0.00, 0.31, 1.16, 0.00, 0.13, 0.00, 0.22, 0.02, 0.11, 0.05, 1.01, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
397, 0, 7.920, 0.88, 1, -120.5, -131.0, 950.3, 0.615, 0.142, -0.272, 1.36, 0.17, 2.60, 0.52, 0.00, 0.00, 0.21, 1.10, 0.00, 0.19, 0.00, 0.00, 0.05, 0.15, 0.15, 0.92, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
