frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
426,  0,  14.181,  0.98,  1,  -1.3,  5.8,  342.0,  0.233,  0.114,  -0.030, 2.87, 1.19, 0.00, 0.10, 0.00, 1.03, 0.00, 0.30, 0.93, 0.00, 0.04, 0.66, 0.00, 0.00, 0.11, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
427,  0,  14.214,  0.93,  1,  -0.7,  6.0,  343.6,  0.228,  0.118,  -0.029, 2.86, 1.21, 0.00, 0.20, 0.00, 0.98, 0.00, 0.20, 0.87, 0.00, 0.04, 0.78, 0.00, 0.00, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
428,  0,  14.248,  0.98,  1,  -0.2,  6.2,  343.2,  0.230,  0.115,  -0.030, 2.76, 0.99, 0.00, 0.35, 0.00, 0.97, 0.00, 0.09, 0.84, 0.00, 0.01, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
429,  0,  14.281,  0.93,  1,  0.2,  6.5,  342.2,  0.227,  0.113,  -0.028, 2.75, 1.04, 0.00, 0.56, 0.00, 0.92, 0.00, 0.13, 0.84, 0.00, 0.01, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
430,  0,  14.314,  0.93,  1,  0.6,  7.1,  341.3,  0.242,  0.113,  -0.031, 2.62, 1.03, 0.00, 0.60, 0.00, 0.92, 0.00, 0.32, 0.87, 0.00, 0.01, 0.83, 0.00, 0.00, 0.14, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
431,  0,  14.348,  0.93,  1,  0.8,  7.8,  339.9,  0.256,  0.118,  -0.034, 2.49, 1.04, 0.00, 0.43, 0.00, 0.92, 0.00, 0.55, 0.91, 0.00, 0.00, 0.75, 0.00, 0.00, 0.44, 0.03, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
432,  0,  14.381,  0.93,  1,  1.1,  8.2,  338.7,  0.264,  0.116,  -0.036, 2.40, 1.07, 0.00, 0.43, 0.00, 0.99, 0.00, 0.73, 0.98, 0.00, 0.04, 0.61, 0.00, 0.00, 0.77, 0.12, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
433,  0,  14.414,  0.98,  1,  1.4,  8.6,  336.7,  0.283,  0.110,  -0.036, 2.48, 1.12, 0.00, 0.54, 0.00, 1.12, 0.00, 0.82, 1.01, 0.00, 0.04, 0.60, 0.00, 0.00, 0.99, 0.27, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
434,  0,  14.448,  0.98,  1,  1.6,  8.6,  336.8,  0.280,  0.112,  -0.038, 2.56, 1.31, 0.00, 0.77, 0.00, 1.16, 0.00, 0.88, 1.02, 0.00, 0.06, 0.60, 0.00, 0.00, 1.08, 0.32, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
435,  0,  14.481,  0.93,  1,  1.8,  8.5,  337.7,  0.276,  0.117,  -0.040, 2.63, 1.22, 0.00, 0.69, 0.00, 1.26, 0.00, 0.86, 0.98, 0.00, 0.06, 0.68, 0.00, 0.00, 0.98, 0.34, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
436,  0,  14.515,  0.93,  1,  1.9,  8.2,  341.1,  0.258,  0.123,  -0.039, 2.59, 1.15, 0.00, 0.54, 0.00, 1.12, 0.00, 0.73, 0.95, 0.00, 0.06, 0.71, 0.00, 0.00, 0.76, 0.23, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
437,  0,  14.548,  0.93,  1,  2.0,  8.1,  342.8,  0.250,  0.122,  -0.036, 2.66, 1.08, 0.00, 0.50, 0.00, 1.13, 0.00, 0.54, 0.89, 0.00, 0.06, 0.76, 0.00, 0.00, 0.45, 0.15, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
438,  0,  14.581,  0.93,  1,  2.1,  7.7,  343.8,  0.243,  0.116,  -0.031, 2.70, 1.01, 0.00, 0.55, 0.00, 1.11, 0.00, 0.34, 0.85, 0.00, 0.02, 0.70, 0.00, 0.00, 0.31, 0.03, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
439,  0,  14.615,  0.93,  1,  2.2,  7.5,  344.0,  0.240,  0.110,  -0.026, 2.71, 1.00, 0.00, 0.70, 0.00, 1.23, 0.00, 0.18, 0.85, 0.00, 0.02, 0.63, 0.00, 0.00, 0.23, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
440,  0,  14.648,  0.93,  1,  2.2,  7.4,  344.3,  0.238,  0.112,  -0.025, 2.61, 0.92, 0.00, 0.70, 0.00, 1.24, 0.00, 0.10, 0.87, 0.00, 0.00, 0.52, 0.00, 0.00, 0.22, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
441,  0,  14.681,  0.93,  1,  2.2,  7.2,  344.5,  0.235,  0.111,  -0.023, 2.55, 1.01, 0.00, 0.73, 0.00, 1.18, 0.00, 0.04, 0.86, 0.00, 0.00, 0.42, 0.00, 0.00, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
442,  0,  14.715,  0.93,  1,  2.2,  7.1,  344.5,  0.236,  0.109,  -0.021, 2.52, 0.98, 0.00, 0.73, 0.00, 1.09, 0.00, 0.06, 0.83, 0.00, 0.00, 0.41, 0.00, 0.00, 0.20, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
443,  0,  14.748,  0.93,  1,  2.2,  7.2,  344.4,  0.235,  0.109,  -0.021, 2.49, 1.00, 0.00, 0.72, 0.00, 0.92, 0.00, 0.04, 0.81, 0.00, 0.00, 0.47, 0.00, 0.01, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
444,  0,  14.781,  0.93,  1,  2.1,  7.2,  344.8,  0.233,  0.109,  -0.021, 2.40, 0.89, 0.00, 0.62, 0.00, 0.84, 0.00, 0.04, 0.78, 0.00, 0.00, 0.57, 0.00, 0.03, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
445,  0,  14.815,  0.93,  1,  2.0,  7.4,  344.9,  0.237,  0.108,  -0.020, 2.35, 0.82, 0.00, 0.62, 0.00, 0.87, 0.00, 0.01, 0.77, 0.00, 0.00, 0.59, 0.00, 0.06, 0.11, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
446,  0,  14.848,  0.93,  1,  2.0,  7.6,  344.9,  0.236,  0.107,  -0.020, 2.30, 0.74, 0.00, 0.64, 0.00, 0.88, 0.00, 0.00, 0.73, 0.00, 0.00, 0.58, 0.00, 0.06, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
447,  0,  14.882,  0.93,  1,  1.9,  7.9,  344.9,  0.237,  0.106,  -0.020, 2.22, 0.65, 0.00, 0.71, 0.00, 0.94, 0.00, 0.02, 0.72, 0.00, 0.00, 0.56, 0.00, 0.04, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
448,  0,  14.915,  0.98,  1,  1.8,  8.2,  344.3,  0.245,  0.106,  -0.020, 2.18, 0.65, 0.00, 0.65, 0.00, 0.88, 0.00, 0.09, 0.67, 0.00, 0.00, 0.56, 0.00, 0.02, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
449,  0,  14.948,  0.98,  1,  1.8,  8.5,  343.3,  0.258,  0.106,  -0.021, 2.14, 0.58, 0.00, 0.52, 0.00, 0.84, 0.00, 0.25, 0.62, 0.00, 0.00, 0.52, 0.00, 0.00, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
450,  0,  14.982,  0.98,  1,  1.8,  8.8,  341.8,  0.267,  0.102,  -0.021, 2.16, 0.63, 0.00, 0.43, 0.00, 0.74, 0.00, 0.40, 0.58, 0.00, 0.00, 0.50, 0.00, 0.00, 0.55, 0.04, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
451,  0,  15.015,  0.93,  1,  1.7,  9.1,  341.8,  0.270,  0.103,  -0.020, 2.17, 0.76, 0.00, 0.25, 0.03, 0.89, 0.03, 0.53, 0.60, 0.00, 0.00, 0.53, 0.00, 0.00, 0.65, 0.12, 0.31, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
452,  0,  15.048,  0.98,  1,  1.7,  9.4,  346.3,  0.262,  0.108,  -0.017, 2.28, 0.91, 0.00, 0.10, 0.07, 1.02, 0.04, 0.47, 0.67, 0.00, 0.00, 0.57, 0.00, 0.00, 0.49, 0.12, 1.29, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
453,  0,  15.082,  0.93,  1,  1.8,  9.2,  345.0,  0.216,  0.089,  -0.011, 2.50, 1.07, 0.00, 0.00, 0.07, 1.05, 0.04, 0.39, 0.74, 0.00, 0.00, 0.67, 0.00, 0.00, 0.19, 0.08, 2.38, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
454,  0,  15.115,  0.93,  1,  2.0,  9.3,  347.3,  0.207,  0.088,  -0.009, 2.69, 1.11, 0.00, 0.00, 0.04, 0.98, 0.01, 0.26, 0.80, 0.00, 0.00, 0.68, 0.00, 0.00, 0.02, 0.00, 3.03, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
455,  0,  15.148,  0.93,  1,  2.8,  9.7,  347.7,  0.218,  0.086,  -0.006, 2.72, 1.03, 0.00, 0.00, 0.00, 0.82, 0.00, 0.30, 0.83, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 2.90, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
456,  0,  15.182,  0.93,  1,  3.6,  10.0,  348.1,  0.236,  0.079,  -0.005, 2.58, 0.98, 0.00, 0.00, 0.00, 0.83, 0.00, 0.35, 0.85, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.00, 2.56, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
457,  0,  15.215,  0.93,  1,  4.4,  10.3,  348.1,  0.238,  0.073,  -0.001, 2.49, 0.96, 0.00, 0.00, 0.00, 0.77, 0.00, 0.41, 0.85, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 2.24, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
458,  0,  15.249,  0.93,  1,  5.1,  10.6,  347.8,  0.243,  0.067,  0.001, 2.43, 1.12, 0.00, 0.00, 0.00, 0.75, 0.00, 0.40, 0.83, 0.00, 0.00, 0.84, 0.00, 0.00, 0.00, 0.01, 1.96, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
459,  0,  15.282,  0.93,  1,  6.0,  10.8,  348.0,  0.247,  0.058,  0.002, 2.35, 1.05, 0.00, 0.00, 0.00, 0.68, 0.00, 0.39, 0.83, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.07, 1.87, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
460,  0,  15.315,  0.93,  1,  6.9,  11.2,  348.2,  0.254,  0.049,  0.006, 2.21, 0.98, 0.00, 0.00, 0.00, 0.68, 0.00, 0.37, 0.85, 0.00, 0.00, 0.81, 0.00, 0.00, 0.00, 0.07, 1.74, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
461,  0,  15.349,  0.93,  1,  7.9,  11.7,  348.2,  0.267,  0.039,  0.010, 2.10, 0.77, 0.00, 0.00, 0.00, 0.74, 0.00, 0.33, 0.88, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.09, 1.80, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
462,  0,  15.382,  0.93,  1,  9.0,  12.2,  347.2,  0.278,  0.028,  0.015, 2.04, 0.71, 0.00, 0.00, 0.00, 0.82, 0.00, 0.29, 0.93, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.07, 1.80, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
463,  0,  15.415,  0.93,  1,  10.7,  13.1,  346.9,  0.287,  0.014,  0.023, 1.87, 0.43, 0.00, 0.00, 0.00, 0.58, 0.00, 0.17, 0.91, 0.00, 0.00, 0.72, 0.00, 0.00, 0.00, 0.21, 1.82, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
464,  0,  15.449,  0.93,  1,  12.5,  14.5,  346.0,  0.305,  0.000,  0.033, 1.56, 0.22, 0.00, 0.00, 0.00, 0.41, 0.00, 0.09, 0.86, 0.00, 0.00, 0.62, 0.00, 0.01, 0.00, 0.36, 1.61, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
465,  0,  15.482,  0.93,  1,  14.7,  16.0,  344.0,  0.337,  -0.011,  0.037, 1.34, 0.02, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.84, 0.00, 0.04, 0.60, 0.00, 0.02, 0.00, 0.54, 1.22, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
466,  0,  15.516,  0.93,  1,  17.4,  17.7,  342.3,  0.344,  -0.031,  0.045, 1.19, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.92, 0.00, 0.04, 0.58, 0.00, 0.08, 0.00, 0.66, 1.03, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
467,  0,  15.549,  0.93,  1,  19.5,  19.2,  340.2,  0.348,  -0.048,  0.059, 1.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.01, 0.00, 0.04, 0.68, 0.00, 0.14, 0.00, 0.64, 1.01, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
468,  0,  15.582,  0.93,  1,  21.1,  20.3,  340.9,  0.347,  -0.055,  0.074, 1.08, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 1.02, 0.00, 0.00, 0.70, 0.00, 0.25, 0.00, 0.53, 1.19, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
469,  0,  15.616,  0.98,  1,  21.6,  20.6,  339.9,  0.338,  -0.053,  0.077, 1.02, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.99, 0.00, 0.00, 0.80, 0.00, 0.36, 0.00, 0.34, 1.23, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
470,  0,  15.649,  0.98,  1,  21.1,  20.9,  339.7,  0.330,  -0.046,  0.079, 1.12, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.98, 0.00, 0.00, 0.80, 0.00, 0.42, 0.00, 0.36, 1.26, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
471,  0,  15.682,  0.98,  1,  20.2,  21.1,  340.0,  0.331,  -0.034,  0.076, 1.14, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.02, 1.09, 0.00, 0.00, 0.70, 0.00, 0.30, 0.00, 0.49, 1.23, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
472,  0,  15.716,  0.93,  1,  19.2,  21.1,  340.4,  0.330,  -0.020,  0.071, 1.13, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.11, 1.23, 0.00, 0.00, 0.53, 0.00, 0.15, 0.00, 0.66, 1.21, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
473,  0,  15.749,  0.93,  1,  18.1,  21.6,  340.4,  0.352,  -0.007,  0.066, 1.14, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.27, 1.32, 0.00, 0.00, 0.31, 0.00, 0.02, 0.02, 0.69, 1.20, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
474,  0,  15.782,  0.93,  1,  17.5,  21.8,  339.1,  0.370,  0.002,  0.059, 1.07, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.46, 1.30, 0.00, 0.00, 0.18, 0.00, 0.02, 0.08, 0.73, 1.07, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
475,  0,  15.816,  0.93,  1,  16.8,  22.0,  337.0,  0.390,  0.005,  0.053, 1.05, 0.00, 0.00, 0.00, 0.30, 0.08, 0.00, 0.64, 1.26, 0.00, 0.00, 0.06, 0.00, 0.00, 0.18, 0.79, 0.94, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
476,  0,  15.849,  0.93,  1,  16.5,  21.8,  336.9,  0.389,  0.011,  0.047, 1.03, 0.00, 0.00, 0.00, 0.25, 0.11, 0.00, 0.70, 1.25, 0.00, 0.00, 0.07, 0.00, 0.00, 0.15, 0.82, 0.76, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
477,  0,  15.883,  0.93,  1,  16.6,  21.4,  338.8,  0.375,  0.010,  0.040, 1.04, 0.00, 0.00, 0.00, 0.20, 0.11, 0.00, 0.66, 1.26, 0.00, 0.00, 0.17, 0.00, 0.00, 0.11, 0.77, 0.71, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
478,  0,  15.916,  0.93,  1,  16.4,  21.2,  340.2,  0.371,  0.007,  0.040, 1.10, 0.00, 0.00, 0.00, 0.16, 0.04, 0.00, 0.61, 1.29, 0.00, 0.00, 0.31, 0.00, 0.00, 0.03, 0.77, 0.85, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
479,  0,  15.949,  0.93,  1,  16.3,  21.0,  340.3,  0.362,  0.011,  0.040, 1.11, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.59, 1.30, 0.00, 0.00, 0.36, 0.00, 0.00, 0.08, 0.82, 0.90, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
480,  0,  15.983,  0.93,  1,  16.2,  20.8,  341.1,  0.363,  0.010,  0.041, 1.08, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.62, 1.29, 0.00, 0.00, 0.38, 0.00, 0.00, 0.10, 0.90, 0.98, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
481,  0,  16.016,  0.93,  1,  16.0,  20.3,  341.3,  0.354,  0.012,  0.040, 1.05, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.60, 1.28, 0.00, 0.00, 0.33, 0.00, 0.00, 0.13, 0.91, 0.91, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
482,  0,  16.049,  0.93,  1,  15.9,  20.0,  341.4,  0.354,  0.011,  0.039, 0.94, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.53, 1.24, 0.00, 0.00, 0.31, 0.00, 0.00, 0.08, 0.83, 0.96, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
483,  0,  16.083,  0.93,  1,  15.6,  19.5,  340.7,  0.341,  0.010,  0.039, 0.98, 0.00, 0.00, 0.00, 0.11, 0.10, 0.00, 0.48, 1.19, 0.00, 0.00, 0.33, 0.00, 0.00, 0.04, 0.81, 0.92, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
484,  0,  16.116,  0.93,  1,  15.0,  19.1,  341.2,  0.336,  0.011,  0.040, 1.00, 0.00, 0.00, 0.00, 0.08, 0.10, 0.00, 0.40, 1.13, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.75, 0.90, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
485,  0,  16.149,  0.93,  1,  14.4,  18.4,  339.2,  0.322,  0.012,  0.037, 1.06, 0.00, 0.00, 0.00, 0.05, 0.10, 0.00, 0.43, 1.09, 0.00, 0.00, 0.39, 0.04, 0.02, 0.00, 0.68, 0.91, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
486,  0,  16.183,  0.93,  1,  13.8,  18.0,  339.5,  0.315,  0.012,  0.037, 1.13, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.34, 1.05, 0.00, 0.00, 0.31, 0.04, 0.02, 0.00, 0.52, 1.06, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
